id,display_name,version_updated_on,new_external_id,old_external_id,diff_external_id
2440,Application of splint,2024-07-11T23:15:40.430059Z,83fce560-baa6-4983-a691-61460ecda5f2,MSF-AAAAAA000000000000004697,New External ID
2439,Administration of inotropic drugs,2024-07-11T23:15:39.659452Z,c0c59aad-87a6-41a8-bae3-adada4b0454c,MSF-AAAAAA000000000000004696,New External ID
2438,Insertion of urinary catheter,2024-07-11T23:15:38.977443Z,27861ac6-d2cb-4a0e-9855-abbf21f60a46,MSF-AAAAAA000000000000004695,New External ID
2437,Tube thoracostomy,2024-07-11T23:15:38.212454Z,d4072a63-b92d-417b-b2bb-7cfc423c27a5,MSF-AAAAAA000000000000004694,New External ID
2436,Needle chest decompression,2024-07-11T23:15:37.531622Z,5654758c-d772-44e4-b744-8fde6f6aed0a,MSF-AAAAAA000000000000004693,New External ID
2435,Reduction of fracture,2024-07-11T23:15:36.787206Z,e25a6aa5-2811-4364-9472-6bb4416f4f95,MSF-AAAAAA000000000000004692,New External ID
2434,Thrombolysis,2024-07-11T23:15:36.119360Z,13bebc4c-78df-4d17-88ca-b7afca6f62bc,MSF-AAAAAA000000000000004691,New External ID
2433,Administartion of snake antivenom,2024-07-11T23:15:35.454731Z,5741222b-e26b-46ff-a6b3-7779adce2ba0,MSF-AAAAAA000000000000004690,New External ID
2432,Administartion of tetanus vaccine,2024-07-11T23:15:34.804205Z,c0e8aac5-f5d3-4198-9020-c3b07a86ae40,MSF-AAAAAA000000000000004689,New External ID
2431,Administartion of rabies vaccine,2024-07-11T23:15:34.158152Z,e241e46f-2b6e-407d-abb1-77d114607aeb,MSF-AAAAAA000000000000004688,New External ID
2430,Administration of hepatitis B vaccine,2024-07-11T23:15:33.495503Z,82b1a6ef-5cc1-4dec-a6ff-960c3f3fcbeb,MSF-AAAAAA000000000000004687,New External ID
2429,Synchronized electrical cardioversion,2024-07-11T23:15:32.714177Z,aef5addc-df85-49d3-9ce1-a1f53630605c,MSF-AAAAAA000000000000004686,New External ID
2428,Intraosseous access care,2024-07-11T23:15:31.972947Z,3c4b8db3-f57b-46dc-a9c8-9b44608eb635,MSF-AAAAAA000000000000004685,New External ID
2427,Chemical cardioversion,2024-07-11T23:15:31.361737Z,01d70977-38c6-4be9-b49d-05a4c9b61758,MSF-AAAAAA000000000000004684,New External ID
2426,Defibrillation,2024-07-11T23:15:30.757453Z,da8d38b1-6f27-47a6-8650-3920e111ed20,MSF-AAAAAA000000000000004683,New External ID
2425,Non invasive ventilation,2024-07-11T23:15:30.044184Z,46beb15b-0be2-421a-99a6-5a260c5fcf7e,MSF-AAAAAA000000000000004682,New External ID
2424,Insertion of laryngeal mask airway,2024-07-11T23:15:29.195798Z,19081e95-cf4e-4414-af39-9708001e070e,MSF-AAAAAA000000000000004681,New External ID
2423,Endotracheal intubation,2024-07-11T23:15:28.486301Z,0b52269b-c193-4365-bd45-00e029b6ccaf,MSF-AAAAAA000000000000004680,New External ID
2422,Bag valve mask ventilation,2024-07-11T23:15:27.760709Z,49a5b7d4-3259-49f6-9a1c-0ceec2a928b5,MSF-AAAAAA000000000000004679,New External ID
2421,Animal bite,2024-07-11T23:15:26.977874Z,07a42b43-aaa3-4423-a8ff-e92cea7a9605,MSF-AAAAAA000000000000004678,New External ID
2420,Exit date/time,2024-07-11T23:15:26.316294Z,88472a4e-f26e-4235-8144-4ad6df874949,MSF-AAAAAA000000000000004677,New External ID
2419,Not done,2024-07-11T23:15:25.689685Z,a1ed13d4-10ed-4ae9-a8de-e24e53f722ab,MSF-AAAAAA000000000000004676,New External ID
2418,Date/time care started,2024-07-11T23:15:25.027146Z,40108bf5-0bbd-42e8-8102-bcbd0550a943,MSF-AAAAAA000000000000004675,New External ID
2417,Mass casuality incident,2024-07-11T23:15:24.127766Z,016fe3c7-13c1-428f-a834-f3fdc098560f,MSF-AAAAAA000000000000004674,New External ID
2416,Black,2024-07-11T23:15:23.404062Z,caba9b29-84f1-4486-a680-219e16ed3860,MSF-AAAAAA000000000000004673,New External ID
2415,White,2024-07-11T23:15:22.666012Z,e7953ebe-02c5-4037-baa2-45b0d9f6b2cf,MSF-AAAAAA000000000000004672,New External ID
2414,Green,2024-07-11T23:15:21.975889Z,dd73cf7a-ceae-4110-9d79-605376a2162f,MSF-AAAAAA000000000000004671,New External ID
2413,Orange,2024-07-11T23:15:21.225083Z,0096519d-9f9f-4996-9712-0e54bec6ac78,MSF-AAAAAA000000000000004670,New External ID
2412,Yellow,2024-07-11T23:15:20.536807Z,627b6d54-0632-49f1-8a6f-d337d37362b0,MSF-AAAAAA000000000000004669,New External ID
2411,MUAC screening,2024-07-11T23:15:19.924944Z,8d37337c-3d15-4715-9c35-1248d6c32360,MSF-AAAAAA000000000000004668,New External ID
2410,Nutritional status,2024-07-11T23:15:19.180795Z,09ef0275-88a4-4593-87e4-f657a0c9b928,MSF-AAAAAA000000000000004667,New External ID
2409,Unexpected,2024-07-11T23:15:18.461167Z,caabff56-307f-471e-9f16-07c69f0ba7f5,MSF-AAAAAA000000000000004666,New External ID
2408,Expected,2024-07-11T23:15:17.813242Z,19c7266e-600b-4ea2-b8e2-3f7a0d75e8ee,MSF-AAAAAA000000000000004665,New External ID
2407,Contact between arm and head,2024-07-11T23:15:17.171309Z,f6c0c7b4-3570-43c0-9665-9241dbbb21b9,MSF-AAAAAA000000000000004664,New External ID
2406,One fist between arm and head,2024-07-11T23:15:16.527575Z,995e480f-8025-4172-9834-492ad7fab924,MSF-AAAAAA000000000000004663,New External ID
2405,Elbow at eyes level,2024-07-11T23:15:15.855414Z,cb1d9c16-ce4c-401f-a43a-2b85109424d0,MSF-AAAAAA000000000000004662,New External ID
2404,Elbow at nose level,2024-07-11T23:15:15.250692Z,fcded415-4103-4cf0-9a8d-07522bd455e5,MSF-AAAAAA000000000000004661,New External ID
2403,Elbow at mouth level,2024-07-11T23:15:14.583590Z,52a6fe43-3100-4859-8508-389a0f6bced5,MSF-AAAAAA000000000000004660,New External ID
2402,Arm at 90,2024-07-11T23:15:13.877998Z,7576ca95-3936-4d60-9c1a-abcf7dd2020f,MSF-AAAAAA000000000000004659,New External ID
2401,Hand/ribs,2024-07-11T23:15:13.210371Z,116418a0-581a-4483-b4de-a42a25f70ced,MSF-AAAAAA000000000000004658,New External ID
2400,Hand/iliac,2024-07-11T23:15:12.546298Z,3eac7e88-4df0-4b93-b2c2-8453f85118c9,MSF-AAAAAA000000000000004657,New External ID
2399,Hand/trochanter,2024-07-11T23:15:11.849732Z,415111b8-ce4b-4cd0-8dfc-7038e23dc7e4,MSF-AAAAAA000000000000004656,New External ID
2398,Hand/thigh,2024-07-11T23:15:11.092842Z,a2014b1d-d0b2-4d5b-b8e8-1112c203c76c,MSF-AAAAAA000000000000004655,New External ID
2397,Inflammation test,2024-07-11T23:15:10.375808Z,c4c1aa05-71c0-4163-886d-34cb44d0baea,MSF-AAAAAA000000000000004654,New External ID
2396,Unable to move,2024-07-11T23:15:09.675793Z,bffb5cea-1b06-4c41-8280-d2cf2af2f7c5,MSF-AAAAAA000000000000004649,New External ID
2395,Limited in many directions,2024-07-11T23:15:08.972533Z,35d7ca27-b984-457f-b4ab-f8ea143436bf,MSF-AAAAAA000000000000004648,New External ID
2394,One direction limited,2024-07-11T23:15:08.278937Z,4e70e686-717f-41ac-af21-9ad2862a1ab3,MSF-AAAAAA000000000000004647,New External ID
2393,Mobile in all direction,2024-07-11T23:15:07.616704Z,bf15f1e9-cfec-435d-a4de-b2952f9e55d0,MSF-AAAAAA000000000000004646,New External ID
2392,Skin mobility,2024-07-11T23:15:06.965301Z,ce191d21-ab9c-44c0-b8dd-5b56ca8d8583,MSF-AAAAAA000000000000004645,New External ID
2391,Vancouver scar scale,2024-07-11T23:15:06.290657Z,f34dbce9-193e-4897-9481-8ccb4f2e1607,MSF-AAAAAA000000000000004639,New External ID
2390,Total Vancouver scar scale,2024-07-11T23:15:05.637614Z,d9b72e68-5322-4c97-aadb-69dfacf2d674,MSF-AAAAAA000000000000004638,New External ID
2389,Greater than 5mm,2024-07-11T23:15:04.947261Z,be7dbd92-af32-4c9c-82a3-099f76844dcb,MSF-AAAAAA000000000000004633,New External ID
2388,Less than 5mm,2024-07-11T23:15:04.096434Z,53eac3b2-4dae-4636-b535-488e045a737a,MSF-AAAAAA000000000000004632,New External ID
2387,Less than 2mm,2024-07-11T23:15:03.395591Z,43bec438-6504-4824-bb1f-7cffdd088beb,MSF-AAAAAA000000000000004631,New External ID
2386,Height of scar,2024-07-11T23:15:02.811733Z,a8e0064a-3b1c-4f78-b8ae-43a48d39382b,MSF-AAAAAA000000000000004630,New External ID
2385,Banding,2024-07-11T23:15:02.048838Z,4d230fa7-b87c-4bfc-b8d0-30ffd6b383ba,MSF-AAAAAA000000000000004623,New External ID
2384,Firm,2024-07-11T23:15:01.345018Z,47b7d039-36e8-4c4a-9ade-b19204a3b72e,MSF-AAAAAA000000000000004622,New External ID
2383,Yielding,2024-07-11T23:15:00.647351Z,e0db2ee8-101d-40f4-bbcd-9dcbfbd28424,MSF-AAAAAA000000000000004621,New External ID
2382,Supple,2024-07-11T23:14:59.818991Z,0dd791d1-a77f-414c-ab0d-d25f64dc28b5,MSF-AAAAAA000000000000004620,New External ID
2381,Pliability,2024-07-11T23:14:59.191442Z,ecf37e48-bb5b-4f36-8d07-a375eef80e75,MSF-AAAAAA000000000000004619,New External ID
2380,Purple,2024-07-11T23:14:58.510100Z,0d2dccd7-2352-4332-87cf-e707e3ffc343,MSF-AAAAAA000000000000004614,New External ID
2379,Red,2024-07-11T23:14:57.888161Z,5fabbc9d-7041-4ca8-afb9-852b31ab8ea1,MSF-AAAAAA000000000000004613,New External ID
2378,Pink,2024-07-11T23:14:57.202197Z,9da37e1c-f201-417a-a869-70bc7baf3e79,MSF-AAAAAA000000000000004612,New External ID
2377,Vascularity,2024-07-11T23:14:56.510660Z,e5662219-632d-4b00-95e8-8bfe68bb35b3,MSF-AAAAAA000000000000004611,New External ID
2376,Hyperpigmentation,2024-07-11T23:14:55.813622Z,d1d8bcb9-320e-485a-9a49-a9a29352ec8d,MSF-AAAAAA000000000000004607,New External ID
2374,Pigmentation,2024-07-11T23:14:55.193772Z,d7e8e2b0-25f5-4f15-8871-49b30359f998,MSF-AAAAAA000000000000004605,New External ID
2373,Plastazote polyethylene foam,2024-07-11T23:14:54.506736Z,46126d6e-e62b-47e6-974a-1dd9e5403553,MSF-AAAAAA000000000000004603,New External ID
2372,Soft putty elastomer,2024-07-11T23:14:53.876939Z,1c2f90c1-250c-4d48-9660-b74bdea244f6,MSF-AAAAAA000000000000004601,New External ID
2371,Silicone sheet,2024-07-11T23:14:53.033403Z,c242d667-d060-4b70-9913-43a6221618b2,MSF-AAAAAA000000000000004599,New External ID
2370,Insertion device used,2024-07-11T23:14:52.244230Z,6ed034e0-96d9-48e5-8a51-12cba8120c46,MSF-AAAAAA000000000000004598,New External ID
2366,Compression device used,2024-07-11T23:14:51.570084Z,a377e57a-8c3d-4e56-bb5d-ad73b88d9c87,MSF-AAAAAA000000000000004591,New External ID
2365,Insertion,2024-07-11T23:14:50.894284Z,37c258d1-6ced-4a25-963b-135487e9ec28,MSF-AAAAAA000000000000004589,New External ID
2364,Compression,2024-07-11T23:14:50.263430Z,134f6b38-c1d9-409e-b0d1-e9611fd1694f,MSF-AAAAAA000000000000004587,New External ID
2363,Scar management modality,2024-07-11T23:14:49.611024Z,f6825f90-8f33-4a0b-af69-3ee43bd72d07,MSF-AAAAAA000000000000004585,New External ID
2362,Expected contracture of scar,2024-07-11T23:14:48.930614Z,f92afd18-46d5-42b6-85b4-55153b786102,MSF-AAAAAA000000000000004583,New External ID
2361,Contracture scar,2024-07-11T23:14:48.187820Z,c6c571fd-9911-411b-863a-4e831fd92768,MSF-AAAAAA000000000000004581,New External ID
11,City,2024-07-11T23:14:47.547202Z,6a14e4c7-9f37-469a-b184-6d844a5c843b,MSF-AAAAAA000000000000000411,New External ID
2360,Type of scar,2024-07-11T23:14:46.949017Z,819673f2-0ada-4d2c-a5c0-35b5687177a6,MSF-AAAAAA000000000000004579,New External ID
2359,Side of scar,2024-07-11T23:14:46.317575Z,15a7f128-ec49-4104-be73-923402856847,MSF-AAAAAA000000000000004576,New External ID
2358,Site of scar,2024-07-11T23:14:45.667745Z,98d38752-de86-4634-b414-5a4ebac2c152,MSF-AAAAAA000000000000004403,New External ID
2357,Total lower extremity functional index score,2024-07-11T23:14:44.982930Z,ea062ab4-9caa-4f5a-a9cc-8b434a4be2a3,MSF-AAAAAA000000000000004401,New External ID
2356,Rolling over in bed,2024-07-11T23:14:44.360786Z,11c49fd4-47d9-4813-8d10-a522262941e2,MSF-AAAAAA000000000000004394,New External ID
2355,Hopping,2024-07-11T23:14:43.778873Z,921966d2-c3c3-440d-983e-ecf4fee4b526,MSF-AAAAAA000000000000004387,New External ID
2354,Making sharp turns while running fast,2024-07-11T23:14:43.099865Z,4f7b3110-3a67-4225-9fc6-ba1c2b4ede24,MSF-AAAAAA000000000000004380,New External ID
2353,Running on uneven ground,2024-07-11T23:14:42.359789Z,1a0d23ad-dfed-4f6c-866d-5695c8e05844,MSF-AAAAAA000000000000004373,New External ID
2352,Running on even ground,2024-07-11T23:14:41.616049Z,68c77cb8-6282-4eb5-9468-fcac6689553b,MSF-AAAAAA000000000000004366,New External ID
2351,Sitting for 1 hour,2024-07-11T23:14:40.932179Z,5576f9bf-2795-4342-9fd6-830f29b15498,MSF-AAAAAA000000000000004359,New External ID
2350,Standing for 1 hour,2024-07-11T23:14:40.305717Z,5811efe7-000f-41eb-8ada-4a26d1af4efe,MSF-AAAAAA000000000000004352,New External ID
2349,Going up or down 10 stairs,2024-07-11T23:14:39.584405Z,cda8ec5d-7dd6-41a2-af55-8a1caf31433c,MSF-AAAAAA000000000000004345,New External ID
2348,Walking a mile,2024-07-11T23:14:38.920428Z,e149150d-afba-45a7-bfa8-8617a6de260e,MSF-AAAAAA000000000000004338,New External ID
2347,Walking two blocks,2024-07-11T23:14:38.223004Z,91b8addf-8b9a-4631-bef3-b18055797b1d,MSF-AAAAAA000000000000004331,New External ID
2346,Getting into or out of a car,2024-07-11T23:14:37.553175Z,208fffbe-fa14-4d55-adbc-ce63930b929b,MSF-AAAAAA000000000000004324,New External ID
2345,Performing heavy activities around home,2024-07-11T23:14:36.881522Z,655516f7-ee0a-4c51-9640-1b016987668d,MSF-AAAAAA000000000000004317,New External ID
2344,Performing light activities around home,2024-07-11T23:14:36.215451Z,49448ef5-288b-4a92-a61d-200473dc6ad8,MSF-AAAAAA000000000000004310,New External ID
2343,"Lifting an object, like a bag of groceries, from the floor",2024-07-11T23:14:35.471959Z,0f701ec1-c98e-4b30-8893-5237ac4f8f38,MSF-AAAAAA000000000000004303,New External ID
2342,Squatting,2024-07-11T23:14:34.847492Z,80f1c2c3-cc13-4a29-9c14-1cbdfe732cb8,MSF-AAAAAA000000000000004296,New External ID
2341,Putting on shoes or socks,2024-07-11T23:14:34.239323Z,f64ead1c-bf51-4139-9d8b-4fb2b41b11c8,MSF-AAAAAA000000000000004289,New External ID
2340,Walking between rooms,2024-07-11T23:14:33.575762Z,cfae7d20-7089-4dc8-ac31-a514ab1a507f,MSF-AAAAAA000000000000004282,New External ID
2339,Getting into or out of the bath,2024-07-11T23:14:32.919564Z,46a1408c-8441-45ee-81f7-c79a45d368cb,MSF-AAAAAA000000000000004275,New External ID
2338,"Ability to do usual hobbies, recreational or sporting activities",2024-07-11T23:14:32.263066Z,dce61dab-6d92-47b8-9e8e-de5e22c32654,MSF-AAAAAA000000000000004268,New External ID
2337,Lower extremity functional index,2024-07-11T23:14:31.626259Z,69167351-52a3-4e45-a2ac-46ae5aa50739,MSF-AAAAAA000000000000004266,New External ID
2336,Time up and go,2024-07-11T23:14:30.938245Z,41ba2767-679e-40be-8c43-766d535f3def,MSF-AAAAAA000000000000004263,New External ID
2335,Time (seconds),2024-07-11T23:14:30.305448Z,da1b0f43-0f5c-4ed3-b940-51bad63f4577,MSF-AAAAAA000000000000004261,New External ID
2334,Lower limb analytic mobility,2024-07-11T23:14:29.400659Z,cc62f9e3-11cb-44f5-a2ce-ac711eb8dd1d,MSF-AAAAAA000000000000004232,New External ID
2305,Passive range of motion thumb,2024-07-11T23:14:28.760750Z,8ea3d83a-aebe-4642-9f95-e4f7ee70aabe,MSF-AAAAAA000000000000004193,New External ID
1014,Long Acting Injectable antipsychotics,2024-07-11T23:14:28.083015Z,bb130ca3-b0fc-406d-b299-52a7b7d52c86,MSF-AAAAAA000000000000001414,New External ID
2304,Right passive abduction thumb,2024-07-11T23:14:27.357325Z,53d71e99-3513-4c04-99e3-6b09a1270a28,MSF-AAAAAA000000000000004192,New External ID
2303,Left passive abduction thumb,2024-07-11T23:14:26.677355Z,11a6ac63-cfb4-41f5-ab61-b2d868933054,MSF-AAAAAA000000000000004191,New External ID
1011,Mood stabilizer,2024-07-11T23:14:26.037854Z,44f78c7b-9ceb-40ea-986b-13eefdcc3282,MSF-AAAAAA000000000000001411,New External ID
2302,Right: passive extension thumb proximal inter-phalangeal,2024-07-11T23:14:25.298516Z,e8efb368-2332-496c-8d10-045486c09a5a,MSF-AAAAAA000000000000004190,New External ID
2301,Right: passive extension thumb metacarpophalangeal,2024-07-11T23:14:24.624998Z,fac3b562-18d6-4030-9f06-467056712aa6,MSF-AAAAAA000000000000004189,New External ID
2300,Right: passive flexion thumb proximal inter-phalangeal,2024-07-11T23:14:23.910875Z,e273b7d4-eb20-42a4-8fec-8fdb4ef0d9da,MSF-AAAAAA000000000000004188,New External ID
2299,Right: passive flexion thumb metacarpophalangeal,2024-07-11T23:14:23.182156Z,9678c710-494a-4620-af9a-270682a81682,MSF-AAAAAA000000000000004187,New External ID
2298,Left: passive extension thumb proximal inter-phalangeal,2024-07-11T23:14:22.470889Z,11836319-cebe-4132-99ad-43da6c0584bc,MSF-AAAAAA000000000000004186,New External ID
2297,Left: passive extension thumb metacarpophalangeal,2024-07-11T23:14:21.767249Z,4ebb2f72-780e-466a-85ab-69a19d7717ff,MSF-AAAAAA000000000000004185,New External ID
2296,Left: passive flexion thumb proximal inter-phalangeal,2024-07-11T23:14:21.090392Z,f8afc155-19d1-4ec2-a195-448507b77a3c,MSF-AAAAAA000000000000004184,New External ID
2295,Left: passive flexion thumb metacarpophalangeal,2024-07-11T23:14:20.393484Z,e9c43fb9-7848-46d1-aee7-11da1e4c8b2a,MSF-AAAAAA000000000000004183,New External ID
999,Peer counselor,2024-07-11T23:14:19.689476Z,ae2131a7-c799-40ed-88c5-1a3fea1afc40,MSF-AAAAAA000000000000001399,New External ID
998,Social worker,2024-07-11T23:14:19.047056Z,5d638414-fff0-4b76-9aff-d709cb518d73,MSF-AAAAAA000000000000001398,New External ID
997,Psychiatrist,2024-07-11T23:14:18.401015Z,ef57636e-ecf7-4aef-8124-34ccd9ab2bab,MSF-AAAAAA000000000000001397,New External ID
996,In transit,2024-07-11T23:14:17.764320Z,9cec7311-5d80-4f28-83e2-ed084cdb96c6,MSF-AAAAAA000000000000001396,New External ID
995,Lives at relatives/friends' place,2024-07-11T23:14:17.036338Z,e05f2747-0e1f-4af3-a9aa-51cc088d9f9f,MSF-AAAAAA000000000000001395,New External ID
994,Minor living with family/guardian,2024-07-11T23:14:16.347166Z,d01b496d-b2dc-4076-a324-6c8e6bc63c62,MSF-AAAAAA000000000000001394,New External ID
993,Minor not living with family/guardian,2024-07-11T23:14:15.666809Z,a4107f4c-4664-40e8-b473-cb1c606821f3,MSF-AAAAAA000000000000001393,New External ID
992,Single parent family,2024-07-11T23:14:14.983160Z,e3f9c16a-e2b6-4f26-9c38-4705e29bfafe,MSF-AAAAAA000000000000001392,New External ID
991,Lives alone,2024-07-11T23:14:14.315744Z,88bfcec2-6490-4903-831e-e64855d970e8,MSF-AAAAAA000000000000001391,New External ID
990,Grade 3,2024-07-11T23:14:13.651438Z,9f882b95-d306-4492-9d40-e192aa1edc68,MSF-AAAAAA000000000000001390,New External ID
99,Angioneurotic oedema,2024-07-11T23:14:12.955089Z,b82db9d8-b0b2-4810-b333-b56147be8ca3,MSF-AAAAAA000000000000000499,New External ID
989,Grade 2,2024-07-11T23:14:12.239625Z,f84a113c-6c1b-4690-8991-2a191a82b171,MSF-AAAAAA000000000000001389,New External ID
988,Grade 1,2024-07-11T23:14:11.550644Z,aa63864e-ddb5-4158-9405-fd9061646cc0,MSF-AAAAAA000000000000001388,New External ID
987,Unsuccessful,2024-07-11T23:14:10.934513Z,370d13dd-8a3b-41e6-8465-1d4834ba28f9,MSF-AAAAAA000000000000001387,New External ID
986,Successful,2024-07-11T23:14:10.201265Z,76b5a59d-bd13-454a-b606-701ee8b09c78,MSF-AAAAAA000000000000001386,New External ID
985,Probably not,2024-07-11T23:14:09.501078Z,cd89ee1f-694d-4908-ab75-7262abd0db1e,MSF-AAAAAA000000000000001385,New External ID
984,Definitely not,2024-07-11T23:14:08.785668Z,a4ba4216-b98e-4e3a-9c47-23ce5e7a8091,MSF-AAAAAA000000000000001384,New External ID
983,Probably,2024-07-11T23:14:08.143123Z,2c40dc8e-09aa-4e19-a378-fdee58b9e848,MSF-AAAAAA000000000000001383,New External ID
982,Definitely,2024-07-11T23:14:07.420652Z,a781900d-fa1b-48ff-9ff4-e4b3698cc601,MSF-AAAAAA000000000000001382,New External ID
981,Village chief,2024-07-11T23:14:06.741779Z,40ab95f6-71d5-4cf1-ac7d-eb9345fc5b15,MSF-AAAAAA000000000000001381,New External ID
980,Rapid assessment,2024-07-11T23:14:06.000303Z,79123bed-4269-49eb-9119-c775705755b2,MSF-AAAAAA000000000000001380,New External ID
1934,Risk of inhalation,2024-07-11T23:14:05.320638Z,8a8e70c5-5a6d-4c31-83ca-5404d6e64d5c,MSF-AAAAAA000000000000003205,New External ID
98,Angina pectoris,2024-07-11T23:14:04.663686Z,830b7a9c-3c59-4422-a8ed-11074cf9d490,MSF-AAAAAA000000000000000498,New External ID
1933,Difficult mask ventilation,2024-07-11T23:14:03.934647Z,2acb3bc6-2464-4026-81e4-0170ba9d8aed,MSF-AAAAAA000000000000003204,New External ID
979,Nearly every day,2024-07-11T23:14:03.241756Z,8ff1f85c-4f04-4f5b-936a-5aa9320cb66e,MSF-AAAAAA000000000000001379,New External ID
1932,Regional anesthesia,2024-07-11T23:14:02.583720Z,a2633c1c-140e-4f4f-b41c-2c69cbe3a2c6,MSF-AAAAAA000000000000003202,New External ID
978,More than half the days,2024-07-11T23:14:01.909546Z,234259ec-5368-4488-8482-4f261cc76714,MSF-AAAAAA000000000000001378,New External ID
1931,Anesthesia history,2024-07-11T23:14:01.258831Z,8dfb8a84-207c-421b-9f9a-79c54eba198c,MSF-AAAAAA000000000000003198,New External ID
977,Several days,2024-07-11T23:14:00.611601Z,b631d160-8d40-4cf7-92cd-67f628c889e8,MSF-AAAAAA000000000000001377,New External ID
976,Not at all,2024-07-11T23:13:59.729334Z,ed0e2463-c990-4341-b095-53b899707af9,MSF-AAAAAA000000000000001376,New External ID
193,Gonococcal infection,2024-07-11T23:13:58.972636Z,2deb6a72-385e-4e8e-9758-04932127431a,MSF-AAAAAA000000000000000593,New External ID
975,Telehealth consultation,2024-07-11T23:13:58.237769Z,398ce872-5862-4826-bba8-826915eddf98,MSF-AAAAAA000000000000001375,New External ID
1929,Allergy to latex,2024-07-11T23:13:57.514699Z,a5051ac2-d10c-40e5-be13-c06fad96d82c,MSF-AAAAAA000000000000003194,New External ID
974,Adequate,2024-07-11T23:13:56.881674Z,3f17a0f0-5849-4196-ae5b-c7af7c7e26ab,MSF-AAAAAA000000000000001374,New External ID
1928,Allergy to food,2024-07-11T23:13:56.287111Z,caf611c0-953c-4169-9bb0-b76b7d6f0a45,MSF-AAAAAA000000000000003192,New External ID
973,Stage IC1,2024-07-11T23:13:55.614416Z,646a307e-4821-49d0-91fb-c5ccd05db5c8,MSF-AAAAAA000000000000001373,New External ID
972,Stage IC2,2024-07-11T23:13:54.882315Z,a16cdfca-5ad6-4fd5-aa21-ee5073fd23a4,MSF-AAAAAA000000000000001372,New External ID
971,Stage IC3,2024-07-11T23:13:54.166876Z,5034c808-6d72-4aff-9e52-45a9c878cd0d,MSF-AAAAAA000000000000001371,New External ID
1925,Past surgical history,2024-07-11T23:13:53.489586Z,fdcc3e2f-01f3-466e-b118-2272a45e25b6,MSF-AAAAAA000000000000003188,New External ID
970,Stage IVA2,2024-07-11T23:13:52.806628Z,000fa7b7-e3f4-42e0-80ba-957573e478af,MSF-AAAAAA000000000000001370,New External ID
1924,Number of tobacco cigarettes smoked per day,2024-07-11T23:13:52.109000Z,e29b4fea-a940-4f07-ade8-2eb892a4fe0e,MSF-AAAAAA000000000000003187,New External ID
97,Anaphylactic shock,2024-07-11T23:13:51.499684Z,9b355ca1-666e-4461-83f2-f7066bf70bd3,MSF-AAAAAA000000000000000497,New External ID
969,Stage IVA1,2024-07-11T23:13:50.839840Z,049add4e-1ce3-4659-afbc-6f42a422d02e,MSF-AAAAAA000000000000001369,New External ID
968,Stage IIIB2,2024-07-11T23:13:50.187445Z,e9ec5cb5-9691-4a26-8b38-93fa4a88a9ea,MSF-AAAAAA000000000000001368,New External ID
967,Stage IIIB1,2024-07-11T23:13:49.520254Z,e7e1c1cb-b061-44b5-a646-b6d0bbea4697,MSF-AAAAAA000000000000001367,New External ID
192,"Fracture of bone following insertion of orthopedic implant, joint prosthesis, or bone plate",2024-07-11T23:13:48.866294Z,ea875150-66c9-4253-85c5-f3d9867fd830,MSF-AAAAAA000000000000000592,New External ID
966,Stage IIIA2,2024-07-11T23:13:48.215412Z,2bc4f3a0-d610-4dcb-8269-0132090b2e11,MSF-AAAAAA000000000000001366,New External ID
1919,Unanticipated difficult intubation,2024-07-11T23:13:47.571828Z,58c054b9-a97e-4cac-9d93-537a71047125,MSF-AAAAAA000000000000003159,New External ID
965,Stage IIIA1,2024-07-11T23:13:46.803438Z,0af8918b-9d6c-4eff-9663-bb979d7bf03d,MSF-AAAAAA000000000000001365,New External ID
964,Suction drain,2024-07-11T23:13:46.140345Z,2b865bb2-738b-45ae-b29a-efe9ecc8eda9,MSF-AAAAAA000000000000001364,New External ID
1917,Nausea and vomiting,2024-07-11T23:13:45.391328Z,68b601b2-6178-4336-8798-82217775720d,MSF-AAAAAA000000000000003157,New External ID
963,Pain Verbal Rating Scale (VRS),2024-07-11T23:13:44.461861Z,a605653e-3d66-4829-9620-267ad76b1fed,MSF-AAAAAA000000000000001363,New External ID
962,Pain Numerical Rating Scale (NRS),2024-07-11T23:13:43.745460Z,2f3b7bce-b12b-474e-8881-51c19b2899fb,MSF-AAAAAA000000000000001362,New External ID
1915,Bronchospasm,2024-07-11T23:13:43.043313Z,fad26123-2928-47d8-99e6-dd2d6bde4c05,MSF-AAAAAA000000000000003155,New External ID
961,Algoplus Scale,2024-07-11T23:13:42.399517Z,a407dbdf-37c4-41dc-863d-bee0e1ce0143,MSF-AAAAAA000000000000001361,New External ID
960,Stage IIIC2,2024-07-11T23:13:41.575014Z,ce258509-971a-4639-8dd5-ba0644b2f3f2,MSF-AAAAAA000000000000001360,New External ID
1913,Hypothermia due to anesthetic,2024-07-11T23:13:40.921254Z,b7234724-fc9c-4e9e-98fb-0f023e970ac9,MSF-AAAAAA000000000000003153,New External ID
96,Anaemia,2024-07-11T23:13:40.250883Z,a116ddd7-46af-4183-8b76-babcf2029ed6,MSF-AAAAAA000000000000000496,New External ID
959,Stage IIIC1,2024-07-11T23:13:39.562368Z,de4812d8-049e-4005-b35a-fb9c1f8a7d83,MSF-AAAAAA000000000000001359,New External ID
